"key_person","key_uuid","key_mlbam","key_retro","key_bbref","key_fangraphs","name_first","name_last","name_given","name_nick","birth_year","birth_month","birth_day","pro_played_first","mlb_played_first","mlb_played_last"
"b3e1f946","b3e1f946-7c1c-4374-8947-db7bcf6704ed",673258,"","baezmi01",20100,"Michel","Baez","Michel","",1996,1,21,2014,2019,2019
"9213f4a4","9213f4a4-3f5e-4d8f-82fc-9b691b9693c2",520980,"baezp001","baezpe01",5420,"Pedro","Baez","Pedro Alberys","",1988,3,11,2007,2014,2019
"e75505d5","e75505d5-1634-4745-9f3d-96f888dea41e",622783,"baezs001","baezsa01",17754,"Sandy","Baez","Sandy","",1993,11,25,2012,2018,2019
"fb1633db","fb1633db-44c1-4216-aedc-4b7566cabf0b",457732,"baila001","bailean01",1368,"Andrew","Bailey","Andrew Scott","",1984,5,31,2006,2009,2017
"cc2ec35f","cc2ec35f-f89c-4a86-aee6-72d0125b46bf",456701,"bailh001","baileho02",8362,"Homer","Bailey","David Dewitt","",1986,5,3,2004,2007,2019
"8838ac84","8838ac84-b473-464e-8223-13a7ea1ca100",425557,"bakej001","bakerje03",2073,"Jeff","Baker","Jeffrey Glen","",1981,6,21,2003,2005,2015
"fb8e00bc","fb8e00bc-1dba-4045-b927-3ee542589e1b",434633,"bakej002","bakerjo01",4756,"John","Baker","John David","",1981,1,20,2002,2008,2014
"f36c81d7","f36c81d7-b286-44c6-b00b-14896004091b",435044,"bakes002","bakersc02",6176,"Scott","Baker","Timothy Scott","",1981,9,19,2003,2005,2015
"d5b407ff","d5b407ff-9dc7-42d2-99ca-e4352815c756",408306,"baldr001","baldero01",1656,"Rocco","Baldelli","Rocco Dan","",1981,9,25,2000,2003,2010
"32304517","32304517-9b8b-42d2-96cb-72c854cfcba6",444446,"balec001","balesco01",6883,"Collin","Balester","Collin Thomas","",1986,6,6,2004,2008,2015
"acb499e5","acb499e5-5c8e-4f13-8c40-3d7cdb4de515",346797,"balfg001","balfogr01",718,"Grant","Balfour","Grant Robert","",1977,12,30,1997,2001,2015
"2e627856","2e627856-cb46-4c36-ad1e-604f35414565",607455,"banda001","bandaan01",14706,"Anthony","Banda","Frank Anthony","",1993,8,10,2012,2017,2019
"e79500c6","e79500c6-f04f-4065-8f23-32f97725d67b",542908,"bandj001","bandyje01",12508,"Jett","Bandy","Jett Adam","",1990,3,26,2011,2015,2018
"59b0f9ac","59b0f9ac-7c22-43f8-be58-9bf292e4c460",457468,"bankj001","banksjo01",5570,"Josh","Banks","Joshua Charles","",1982,7,18,2003,2007,2010
"f8208b8f","f8208b8f-84e5-4781-a1d3-9dd6cc890c92",446454,"bannb001","bannibr01",5718,"Brian","Bannister","Brian Patrick","",1981,2,28,2003,2006,2010
"9a5960b4","9a5960b4-c6f8-4c12-9172-dc664b75dda7",572702,"bantb001","bantzbr01",9442,"Brandon","Bantz","Brandon","",1987,1,7,2009,2013,2013
"beeb69cf","beeb69cf-ed05-442f-bb5d-f7384fbdddd3",544365,"banum001","banuema01",5365,"Manny","Banuelos","Manuel","",1991,3,13,2008,2015,2019
"79aa09c8","79aa09c8-0880-44d8-9aa8-379d4440d5c2",150148,"barar001","barajro01",45,"Rod","Barajas","Rodrigo Richard","",1975,9,5,1996,1999,2012
"d95159e0","d95159e0-6896-45ac-85b0-f832aba2c20e",592127,"barbj001","barbajo01",11440,"Johnny","Barbato","John Edward","",1992,7,11,2011,2016,2018
"76c57bba","76c57bba-9e2b-44f8-ab6e-eb16436067c7",453268,"bardd001","bardda01",7115,"Daniel","Bard","Daniel Paul","",1985,6,25,2007,2009,2013
"e677ad12","e677ad12-7e85-4057-8f8b-6e53b2b07bbb",408036,"bardj001","bardjo01",1578,"Josh","Bard","Joshua David","",1978,3,30,2000,2002,2011
"2332a304","2332a304-9971-4fc1-b0d4-8d9233446232",572703,"bardl001","bardlu01",14288,"Luke","Bard","Luke Francis","",1990,11,13,2012,2018,2019
"7682c096","7682c096-c1e2-4a40-9510-d0de183c6e91",449471,"bardb001","bardebr01",4429,"Brian","Barden","Brian David","",1981,4,2,2002,2007,2010
"9dbc2d2a","9dbc2d2a-4583-4b35-be24-2f75354eb4d7",605130,"barls001","barlosc01",14993,"Scott","Barlow","Scott A.","",1992,12,18,2011,2018,2019
"645e2478","645e2478-52d8-4999-900c-d0a17ea53533",425549,"barmc001","barmecl01",1830,"Clint","Barmes","Clint Harold","",1979,3,6,2000,2003,2015
"c11c31ab","c11c31ab-3660-4ac2-97e8-28603cf46d0f",605131,"barna001","barneau01",12158,"Austin","Barnes","Austin Scott","",1989,12,28,2011,2015,2019
"04049fba","04049fba-9038-4d2f-8642-57456e1eef3e",488681,"barnb002","barnebr02",629,"Brandon","Barnes","Brandon Michael","Superman",1986,5,15,2005,2012,2018
"1a12e629","1a12e629-f971-4e74-899a-16a86500d59e",592130,"barnd002","barneda02",11388,"Danny","Barnes","Daniel J.","",1989,10,21,2010,2016,2018
"3a680457","3a680457-17f9-4667-8f0b-a5d9f25d42ce",606930,"barnj002","barneja01",12323,"Jacob","Barnes","Jacob Andrew","",1990,4,14,2011,2016,2019
"86e361de","86e361de-4526-4e5a-9aa0-96126c83ca61",598264,"barnm001","barnema01",12863,"Matt","Barnes","Matthew D.","",1990,6,17,2012,2014,2019
"389ad500","389ad500-1e62-401b-8eb6-24ddb0a462dd",488683,"barns002","barnesc01",8718,"Scott","Barnes","Scott Michael","",1987,9,5,2008,2012,2013
"56fe5d3c","56fe5d3c-86d1-4feb-8a1a-fdaed44613d1",501817,"barnt002","barneto01",3555,"Tony","Barnette","Anthony Lee","",1983,11,9,2006,2016,2019
"94e40c01","94e40c01-2f6b-4d98-a071-c7925413de4c",446381,"barnd001","barneda01",2430,"Darwin","Barney","Darwin James Kunane","",1985,11,8,2007,2010,2017
"fdc7ab96","fdc7ab96-5301-4f55-ad6c-01260dfe53fb",571466,"barnt001","barnhtu01",10200,"Tucker","Barnhart","Tucker Jackson","",1991,1,7,2009,2014,2019
"ed841422","ed841422-0991-4837-92a1-665c5a8f578c",571467,"baros002","baronst01",9787,"Steven","Baron","Steven Phillip","",1990,12,7,2009,2015,2019
"f9533a23","f9533a23-c082-42c4-b166-a9f7106d1b69",607457,"barrk002","barraky01",13713,"Kyle","Barraclough","Kyle David","",1990,5,23,2012,2015,2019
"4271f421","4271f421-b833-4aad-95f6-d108a75c7854",668663,"","barretr01",19977,"Tres","Barrera","Felipe Jesus","",1994,9,15,2016,2019,2019
"cf38bae6","cf38bae6-1dd4-4aa5-8d69-b4fd8cc64d87",620439,"barrf001","barrefr02",15519,"Franklin","Barreto","Franklin Jose","",1996,2,27,2013,2017,2019
"660d6734","660d6734-a90a-40e1-8478-1b533077910d",502578,"barra001","barreaa01",11243,"Aaron","Barrett","Aaron James","",1988,1,2,2010,2014,2019
"7143656a","7143656a-8762-48fc-93c7-cb3d938e27ac",545332,"barrj002","barreja01",13322,"Jake","Barrett","Jake Dalton","",1991,7,22,2012,2016,2019
"07fce01b","07fce01b-a7dc-496f-9ce5-9c47f55d6f4c",642545,"barrj003","barrija01",18356,"Jaime","Barria","Jaime Jonathan","",1996,7,18,2013,2018,2019
"bce389ba","bce389ba-7761-4b1b-8a18-54d2437a6447",553872,"barry001","barriyh01",11166,"Yhonathan","Barrios","Yhonathan","",1991,12,1,2009,2015,2015
"79afb927","79afb927-c829-40f9-85a8-48a259217dc8",430583,"bartj001","bartlja01",8219,"Jason","Bartlett","Jason Alan","",1979,10,30,2001,2004,2014
"a7c13d6c","a7c13d6c-728b-430f-b1e4-c215bad10bc8",435558,"bartd001","bartoda02",5928,"Daric","Barton","Daric William","",1985,8,16,2003,2007,2014
"095341cc","095341cc-6fec-4aaa-b30b-25792bedfcf0",641341,"basht001","bashlty01",15203,"Tyler","Bashlor","Tyler Morris","",1993,4,16,2013,2018,2019
"74eae72f","74eae72f-561b-417b-be33-3b5ae2376d32",542914,"bassa001","bassan01",7982,"Anthony","Bass","Anthony Edward","",1987,11,1,2008,2011,2019
"c9f2efee","c9f2efee-4b3b-494a-bd67-9d5ba18f025b",430654,"bassb001","bassbr01",2219,"Brian","Bass","Brian Michael","",1982,1,6,2000,2008,2010
"e54001ef","e54001ef-d066-46f0-b663-e24035dfc91e",605135,"bassc001","bassich01",12304,"Chris","Bassitt","Christopher M.","",1989,2,22,2011,2014,2019
"afa7a283","afa7a283-29ae-4ddb-a9a1-074383da1bdb",455374,"basta001","bastaan01",8844,"Antonio","Bastardo","Antonio Francisco","",1985,9,21,2006,2009,2017
"44e39fc7","44e39fc7-20b6-4035-87bd-91e9b96c4d95",110683,"batim001","batismi01",46,"Miguel","Batista","Miguel Jerez","",1971,2,19,1990,1992,2012
"d8df160b","d8df160b-b1fd-4a9d-ba2f-172c9d678254",545333,"bauet001","bauertr01",12703,"Trevor","Bauer","Trevor Andrew","",1991,1,17,2011,2012,2019
"9ad51ee7","9ad51ee7-13aa-47cf-a0b3-2bd218d96d93",641343,"bauej001","bauerja01",15194,"Jake","Bauers","Jakob Christopher","",1995,10,6,2013,2018,2019
"c61ce2fc","c61ce2fc-293d-4960-aff0-1677a154e366",571473,"baumb001","baumabu01",9309,"Buddy","Baumann","George Charles","",1987,12,9,2009,2016,2018
"4689870b","4689870b-3d2f-421b-b0d3-bc04b4be5693",429714,"bautd002","bautide01",1947,"Denny","Bautista","Denny M.","",1980,8,23,2000,2004,2010
"6432c429","6432c429-72fb-4e45-8024-7bc4e71c1720",639373,"bautg001","bautige01",19256,"Gerson","Bautista","Gerson","",1995,5,31,2014,2018,2019
"c9f08cf8","c9f08cf8-6d82-4dbd-a372-e606c8275680",430832,"bautj002","bautijo02",1887,"Jose","Bautista","Jose Antonio","",1980,10,19,2001,2004,2018
"d635c950","d635c950-3d63-47c7-87ad-c782ab3b3ae6",622441,"bautr001","bautira01",15769,"Rafael","Bautista","Rafael Darwing","",1993,3,8,2012,2017,2018
"d542929b","d542929b-5610-446a-a4e5-eabe6bf8b16e",488689,"baxtm001","baxtemi01",4464,"Mike","Baxter","Michael Joseph","",1984,12,7,2005,2010,2015
"aab27075","aab27075-b9cb-44f5-9241-dfdc7bbcffdc",424726,"bay-j001","bayja01",1717,"Jason","Bay","Jason Raymond","",1978,9,20,2000,2003,2013
"a03b3a2e","a03b3a2e-8c60-4eb3-8234-af108b09d9ab",545404,"beacb001","beachbr01",8851,"Brandon","Beachy","Brandon Alan","",1986,9,3,2008,2010,2015
"c5ac81d5","c5ac81d5-0dd5-4402-9cc2-e74459f76541",474039,"beatp001","beatope01",1330,"Pedro","Beato","Pedro","",1986,10,27,2006,2011,2017
"57b837b2","57b837b2-c8de-401e-be51-e6f134046fb2",607461,"","beatyma01",17710,"Matt","Beaty","Matthew Thomas","",1993,4,28,2015,2019,2019
"0e691bc4","0e691bc4-f14f-49eb-90a9-b3ffa7d0ab25",518444,"beavb001","beavabl01",338,"Blake","Beavan","Blake William","",1989,1,17,2008,2011,2014
"8e87b011","8e87b011-73bb-435b-92ad-5e0bcfcc2c91",444447,"beckc001","beckch01",9258,"Chad","Beck","Chad Lee","",1985,1,17,2006,2011,2012
"29bfdcc3","29bfdcc3-d7b1-447f-8d3b-7981b9277bc3",571476,"beckc002","beckch02",13418,"Chris","Beck","Christopher Michael","",1990,9,4,2012,2015,2018
"6af3a372","6af3a372-5811-4699-adde-dfd988b194b5",277417,"beckj002","beckejo02",510,"Josh","Beckett","Joshua Patrick","",1980,5,15,2000,2001,2014
"596135bd","596135bd-4cc0-4b86-843e-8cd8044c752e",493596,"beckg001","beckhgo01",9015,"Gordon","Beckham","James Gordon","",1986,9,16,2008,2009,2019
"3242177b","3242177b-f7ce-4821-a68f-8bde436159a8",542921,"beckt001","beckhti01",7949,"Tim","Beckham","Timothy Lamar","",1990,1,27,2008,2013,2019
"9952f894","9952f894-9686-4e1d-9f5b-49e972eda7d7",407853,"bedae001","bedarer01",126,"Erik","Bedard","Erik Joseph","",1979,3,5,1999,2002,2014
"552e6469","552e6469-30e9-4b82-8c4a-9ea4630c5298",670280,"","bednada01",19569,"David","Bednar","David","",1994,10,10,2016,2019,2019
"0616b38f","0616b38f-36ce-4bfe-8d91-d8636fb8450e",592135,"bedrc001","bedroca01",13360,"Cam","Bedrosian","Cameron Rock","",1991,10,2,2010,2014,2019
"bd9c17a2","bd9c17a2-e24d-43ea-ab8b-02713823bb5f",595881,"beedt001","beedety01",16981,"Tyler","Beede","Tyler Joseph","",1993,5,23,2014,2018,2019
"3edcda2a","3edcda2a-31e8-4bf0-8a58-69cea19b38ff",656222,"beekj001","beeksja02",17192,"Jalen","Beeks","Jalen Christopher","",1993,7,10,2014,2018,2019
"0e62bdf6","0e62bdf6-d95f-4f2b-9c0e-d02dcb32466b",542923,"beeld001","beeleda01",11471,"Dallas","Beeler","Dallas James","",1989,6,12,2010,2014,2015
"24a484db","24a484db-9481-44ec-9ff7-49fbaea98c80",346847,"beimj001","beimejo01",979,"Joe","Beimel","Joseph Ronald","",1977,4,19,1998,2001,2015
"69a514ce","69a514ce-4e28-477a-b13d-98ba8b1906aa",506988,"belfm001","belfimi01",9324,"Mike","Belfiore","Michael John","",1988,10,3,2009,2013,2013
"e843973a","e843973a-405d-4c1b-bf8e-017475672e50",430613,"belir001","belisro01",2203,"Ronald","Belisario","Ronald J.","",1982,12,31,2001,2009,2015
"15751c99","15751c99-b397-4260-8e64-ebcb38f0f46e",279571,"belim001","belisma01",1837,"Matt","Belisle","Matthew Thomas","",1980,6,6,1999,2003,2018
"9348f3a9","9348f3a9-d2e0-4ac8-9e8e-afd9310b5945",542924,"belij001","belivje01",8504,"Jeff","Beliveau","Jeffrey Ryan","",1987,1,17,2008,2012,2018
"ea9841ba","ea9841ba-aaa1-4ab4-ae76-2398d5a0f160",518445,"bellc003","bellch02",10297,"Chad","Bell","Chadwick Micah","",1989,2,28,2010,2017,2018
"17bcf609","17bcf609-524a-49bf-8aec-b05aecd28845",425514,"bellh001","bellhe01",2080,"Heath","Bell","Heath Justin","Heater",1977,9,29,1998,2004,2014
"0ad15d05","0ad15d05-5c5a-404e-9000-ab47931f1fd4",458679,"bellj004","belljo01",2510,"Josh","Bell","Joshua Lee","",1986,11,13,2005,2010,2012
"e36fd0ee","e36fd0ee-ac22-4223-a22d-f192f54eecda",605137,"bellj005","belljo02",13145,"Josh","Bell","Joshua Evan","",1992,8,14,2012,2016,2019
"789c7591","789c7591-5b0e-4976-b582-d31f2ea22234",457707,"bellt002","belltr01",7074,"Trevor","Bell","Trevor Daniel","",1986,10,12,2005,2009,2014
"2991936b","2991936b-134d-43ce-ba7b-6e0ddcc9c334",571479,"bella001","bellaan01",10657,"Andrew","Bellatti","Andrew James","",1991,8,5,2009,2015,2015
"33048893","33048893-918c-4db5-98ab-9d62a1c50ac9",150071,"bellr002","belliro01",677,"Ronnie","Belliard","Ronald","",1975,4,7,1994,1998,2010
"32775691","32775691-b73e-42bb-8545-80911f7b6c73",641355,"bellc002","bellico01",15998,"Cody","Bellinger","Cody James","",1995,7,13,2013,2017,2019
"4494a5b6","4494a5b6-7f41-4e78-8ea5-1ad0e2995399",572714,"belnv001","belnovi01",8126,"Vince","Belnome","Vincent Michael","",1988,3,11,2009,2014,2014
"efb612ca","efb612ca-dada-4ca0-84e1-8087bfa257f9",502102,"belod001","belowdu01",3124,"Duane","Below","Duane Arthur","",1985,11,15,2006,2011,2013
"adf63d0f","adf63d0f-d80a-485a-ac29-7a6925b53cd3",474832,"beltb001","beltbr01",10264,"Brandon","Belt","Brandon Kyle","Baby Giraffe",1988,4,20,2010,2011,2019
"fa0f9b5c","fa0f9b5c-3222-41dc-bf3f-f27a04001945",136860,"beltc001","beltrca01",589,"Carlos","Beltran","Carlos Ivan","",1977,4,24,1995,1998,2017
"1423362b","1423362b-615f-4046-a02e-a890f00fd323",134181,"belta001","beltrad01",639,"Adrian","Beltre","Adrian","",1979,4,7,1996,1998,2018
"8fa2a204","8fa2a204-9bb9-4fa4-ade5-6e0169b8d849",520976,"belte002","beltren01",4918,"Engel","Beltre","Engel Manuel","",1989,11,1,2007,2013,2013
"f07001f1","f07001f1-1a1a-4569-affe-1788ac32ef49",449110,"belto001","beltrom01",10259,"Omar","Beltre","Omar","",1981,8,24,2000,2010,2010
"e8eaf36f","e8eaf36f-76ef-4cf7-9cc4-0d9ac974889e",621532,"","bemboan01",13854,"Anthony","Bemboom","Anthony John","",1990,1,18,2012,2019,2019
"2dda886c","2dda886c-f061-435a-bc7e-a5dd8d861d9a",643217,"benia002","beninan01",17901,"Andrew","Benintendi","Andrew S.","",1994,7,6,2015,2016,2019
"6abb3005","6abb3005-e55c-4f6f-8f6d-22b3309fac6d",276542,"benoj001","benoijo01",1437,"Joaquin","Benoit","Joaquin Antonio","",1977,7,26,1997,2001,2017
"25cbcf1f","25cbcf1f-897b-4a17-9854-0cd2a8e21f09",501994,"bensj001","bensojo01",2845,"Joe","Benson","William Joseph","",1988,3,5,2006,2011,2011
"8daec61b","8daec61b-591a-4e54-8487-3189e162f3a2",150249,"bensk001","bensokr01",982,"Kris","Benson","Kristen James","",1974,11,7,1997,1999,2010
"216a2ac5","216a2ac5-5e81-431f-9da6-aadeb31e21be",503437,"berej003","beresja01",4626,"James","Beresford","James Richard","",1989,1,19,2007,2016,2016
"eca3de67","eca3de67-e444-46c3-8e6a-ec47a98271bf",448753,"bergj002","bergju01",1973,"Justin","Berg","Justin Christopher","",1984,6,7,2004,2009,2011
"b996b76b","b996b76b-5f00-4e55-89eb-650923fafabc",664157,"","bergetr01",18581,"Travis","Bergen","Travis Michael","",1993,10,8,2015,2019,2019
"9cce7239","9cce7239-5ef7-4f35-9e97-2eca0e60db3d",448269,"bergb002","bergebr02",8375,"Brad","Bergesen","Bradley Steven","",1985,9,25,2004,2009,2012
"682ff57a","682ff57a-185d-4c0c-95d0-a5dafb1cd579",548357,"bergc001","bergmch01",10925,"Christian","Bergman","Christian Stanford","",1988,5,4,2010,2014,2018
"33acc264","33acc264-9e94-4afa-b403-7745d4f10591",456589,"bergj001","bergmja01",4640,"Jason","Bergmann","Jason Chris","",1981,9,25,2002,2005,2010
"a751b702","a751b702-bd86-4569-bdd4-af0e6bb7ca58",460072,"berkj001","berkeja01",5673,"Jason","Berken","Jason Thomas","",1983,11,27,2006,2009,2012
"b88c6190","b88c6190-e0a3-463c-98a3-af2c1b83d852",204020,"berkl001","berkmla01",548,"Lance","Berkman","William Lance","",1976,2,10,1997,1999,2013
"9adcdf2a","9adcdf2a-82e6-466d-8e0f-dcd1e6845b0a",465668,"bernr001","bernaro01",6421,"Roger","Bernadina","Rogearvin Argelo","The Shark",1984,6,12,2002,2008,2014
"68ce17ad","68ce17ad-3942-4634-a349-45f21a5dbbaa",448674,"bernd001","bernido01",4518,"Doug","Bernier","Douglas Howell","",1980,6,24,2002,2008,2015
"d94db113","d94db113-2a82-46a0-a3e0-5ae092c38a5e",621244,"berrj001","berrijo01",14168,"Jose","Berrios","Jose Orlando","",1994,5,27,2012,2016,2019
"915c2314","915c2314-7c6d-4e39-8863-c3489d0e06e4",450641,"berrq001","berryqu01",9414,"Quintin","Berry","Quintin Lonell","",1984,11,21,2006,2012,2017
"f1a7f234","f1a7f234-e6ca-4305-9b39-58e84592ff2a",542932,"bertj001","bertijo01",12037,"Jon","Berti","Jonathon David","",1990,1,22,2011,2018,2019
"dc078c25","dc078c25-6327-4a50-bbbd-bf8bd84cf9da",476454,"betad001","betande01",6216,"Dellin","Betances","Dellin","",1988,3,23,2006,2011,2019
"74609114","74609114-fa8c-441a-9a36-c45cd059242c",429783,"betar001","betanra01",177,"Rafael","Betancourt","Rafael Jose","",1975,4,29,1994,2003,2015
"50255a0b","50255a0b-b1f9-411d-a5f1-e1c0d0f1dd30",435358,"betay001","betanyu01",8585,"Yuniesky","Betancourt","Yuniesky","",1982,1,31,2000,2005,2013
"83262f2c","83262f2c-73c1-4b70-ae3e-93318b60f1b5",400140,"betew001","betemwi01",1861,"Wilson","Betemit","Wilson","",1981,11,2,1997,2001,2013
"e72a69ef","e72a69ef-7884-4170-a8ff-ede7138460b5",542194,"bethc001","bethach01",10028,"Christian","Bethancourt","Christian Gabriel","",1991,9,2,2008,2013,2017
"5705ed41","5705ed41-fe93-4c03-9c46-da0c25bf8d5a",518452,"bettc001","bettich01",10587,"Chad","Bettis","Chad Robert","",1989,4,26,2010,2013,2019
"f3a0cc68","f3a0cc68-7d43-4489-98e4-e2d8fbe11895",605141,"bettm001","bettsmo01",13611,"Mookie","Betts","Markus Lynn","",1992,10,7,2011,2014,2019
"59989672","59989672-8e98-4673-8299-edae818f2ffe",607352,"biagj001","biagijo01",13194,"Joe","Biagini","Joseph Carlo","",1990,5,29,2012,2016,2019
"746bb717","746bb717-78bc-4dd4-8fe6-3fa2afd1d002",488703,"bianj001","biancje01",9958,"Jeff","Bianchi","Jeffrey Thomas","",1986,10,5,2005,2012,2015
"4493f36e","4493f36e-ad0d-4c6e-9abc-221242cb1dda",502212,"bibea001","bibenau01",9559,"Austin","Bibens-Dirkx","Austin M.","",1985,4,29,2006,2017,2018
"e9e70aad","e9e70aad-ef96-485c-be4b-14ecdaa6caee",666182,"","bichebo01",19612,"Bo","Bichette","Bo Joseph","",1998,3,5,2016,2019,2019
"d6ad43ef","d6ad43ef-3b80-4ebd-9cb2-c20a0cf1a4a8",592145,"biddj001","biddlje01",11437,"Jesse","Biddle","Jesse Thomas","",1991,10,22,2010,2018,2019
"aad73d64","aad73d64-4392-4f88-8935-52ea401d71a6",669456,"biebs001","biebesh01",19427,"Shane","Bieber","Shane Robert","",1995,5,31,2016,2018,2019
"8be947cf","8be947cf-9c87-4dfd-bcdd-b9c74ebb5a9a",624415,"","biggica01",19252,"Cavan","Biggio","Cavan Thomas","",1995,4,11,2016,2019,2019
"e8132a1c","e8132a1c-dc27-492a-9500-afe73e210d6c",501852,"billb002","billibr02",3044,"Bruce","Billings","Bruce","",1985,11,18,2007,2011,2014
"0619993b","0619993b-a8d8-4f4f-9eaf-538af666f74b",451532,"billc001","billich01",5842,"Chad","Billingsley","Chad Ryan","",1984,7,29,2003,2006,2015
"66c2aa54","66c2aa54-1304-4125-b155-ef46ec533043",595885,"birdg001","birdgr01",14131,"Greg","Bird","Gregory Paul","",1992,11,9,2011,2015,2019
"0271e07a","0271e07a-0466-4461-a1fe-24ddd6b87991",613317,"","birdky01",16618,"Kyle","Bird","Ronald Kyle","",1993,4,12,2014,2019,2019
"b7b785ca","b7b785ca-0ed5-4e15-84b5-a0404e51fc30",445202,"bisej001","bisenjo01",7370,"Joe","Bisenius","Joseph Richard","",1982,9,18,2004,2007,2010
"b836fa47","b836fa47-be08-470a-bcff-e745aacc3d7b",623323,"","bishobr01",17806,"Braden","Bishop","Braden Adam","",1993,8,22,2015,2019,2019
"b83b3620","b83b3620-2afd-4415-850e-c97533960d8e",444448,"bixlb001","bixlebr01",8055,"Brian","Bixler","Brian Joseph","",1982,10,22,2004,2008,2012
"996b6d36","996b6d36-429c-41c1-8e5c-59d19c77a24b",621389,"blact002","blachty01",14361,"Ty","Blach","Tyson Michael","",1990,10,20,2013,2016,2019
"f28db4d1","f28db4d1-a8f7-4852-b8ed-99c75ed0acf7",605143,"blacr001","blackra01",14244,"Ray","Black","Raymond Anthony","",1990,6,26,2014,2018,2019
"c2049f11","c2049f11-4f91-491c-bfa9-c73750ee1ba2",502195,"blacv001","blackvi01",9195,"Vic","Black","Victor Laurence","",1988,5,23,2009,2013,2014
"b5469bcf","b5469bcf-5824-4ad3-a589-401f0029cb23",448147,"blacn001","blackni01",4270,"Nick","Blackburn","Robert Nicholas","",1982,2,24,2002,2007,2012
"28762b64","28762b64-a7a3-43cb-a2cb-9b724a5ed1fa",621112,"blacp001","blackpa01",14739,"Paul","Blackburn","Paul Cady","",1993,12,4,2012,2017,2019
"998462ac","998462ac-9cbd-44f3-ab7e-1dd1f34c1d68",429715,"blact001","blacktr01",3234,"Travis","Blackley","Travis Jarred","",1982,11,4,2001,2004,2013
"12154e57","12154e57-b375-4753-8861-86cab41c44fd",453568,"blacc001","blackch02",7859,"Charlie","Blackmon","Charles Cobb","",1986,7,1,2008,2011,2019
"452659d9","452659d9-a42e-4f09-b893-f97594e24b8b",594760,"blaia001","blairaa01",14934,"Aaron","Blair","Aaron Daniel","",1992,5,26,2013,2016,2017
"0bcd051e","0bcd051e-0991-47df-8f52-48f7f877b42b",542942,"blaic001","blairca01",5429,"Carson","Blair","Carson Reynolds","",1989,10,18,2008,2015,2015
"198ad835","198ad835-f6d0-425c-ac4a-dd1b14707e59",232694,"blakc001","blakeca01",719,"Casey","Blake","William Casey","",1973,8,23,1996,1999,2011
"47976826","47976826-f79e-46e8-a4a0-77f5a25719fe",408213,"blalh001","blaloha01",1419,"Hank","Blalock","Hank Joe","",1980,11,21,1999,2002,2010
"48a45885","48a45885-3b77-463c-a381-d54638a3f35e",433217,"blana001","blancan01",1907,"Andres","Blanco","Andres Eloy","",1984,4,11,2002,2004,2017
"aca7590d","aca7590d-8a89-4816-8004-520c56296591",453923,"blang001","blancgr01",3123,"Gregor","Blanco","Gregor Miguel","",1983,12,24,2002,2008,2018
"aefcd0d6","aefcd0d6-58b0-450a-b879-7edc7dda50c3",111072,"blanh001","blanche01",81,"Henry","Blanco","Henry Ramon","",1971,8,29,1990,1997,2013
"5a482045","5a482045-e8ab-412a-b79f-928841beb800",607468,"blana002","blandal01",16271,"Alex","Blandino","Alessandre","",1992,11,6,2014,2018,2019
"c56d85d4","c56d85d4-d96e-486e-8ddd-756330366e90",452035,"blank002","blankky01",49,"Kyle","Blanks","Kyle Nathaniel","",1986,9,11,2005,2009,2015
"0aa3ce9d","0aa3ce9d-1e7d-4bf3-bb76-c1580a42eea1",430599,"blanj001","blantjo01",4849,"Joe","Blanton","Joseph Matthew","",1980,12,11,2002,2004,2017
"1108ea6a","1108ea6a-79f1-4fba-b931-1a0524138654",518466,"blasj001","blashja01",11247,"Jabari","Blash","Jabari Jerell","",1989,7,4,2010,2016,2018
